custID,age,region,job,marital,education,default,balance,housing,loan
C44364,33,South East,management,married,tertiary,no,748,no,no
C44365,26,West Midlands,technician,single,secondary,no,2178,no,no
C44366,25,London,technician,single,secondary,no,36,no,no
C44367,54,South East,services,married,secondary,no,449,yes,no
C44368,34,North West,management,single,tertiary,no,320,no,no
C44369,34,North West,management,married,secondary,no,429,no,no
C44370,59,North West,technician,single,secondary,no,664,no,yes
C44371,76,East of England,domestic worker,married,primary,no,1724,no,no
C44373,65,North West,retired,others,,no,349,no,no
C44374,37,South East,others,single,,no,1013,yes,no
C44375,55,North West,technician,married,,no,279,yes,no
C44377,63,West Midlands,management,married,tertiary,no,3238,no,no
C44378,32,London, ,single,secondary,no,9656,no,no
C44380,33,London,student,single,,no,2699,no,no
C44381,33,South East,management,married,tertiary,no,8319,no,no
C44382,38,West Midlands,technician,single,tertiary,no,2008,no,no
C44384,30,North West,student,single,secondary,no,3600,no,no
C44385,36,South East,technician,single,secondary,no,2029,no,no
C44389,34,East of England,admin,married,tertiary,no,0,yes,yes
C44390,62,South East,retired,married,secondary,no,662,no,no
C44392,56,Yorkshire and the Humber,services,married,secondary,no,2313,no,no
C44393,48, ,domestic worker,single,primary,no,53,no,no
C44395,32,North West,admin,married,secondary,no,233,no,no
C44396,42,London,management,married,tertiary,no,433,yes,no
C44397,68,South East,retired,married,tertiary,no,3270,no,no
C44399,34,North West,admin,married,tertiary,no,80,no,yes
C44400,43,London,others,married,primary,no,3433,no,no
C44401,29,South East,management,married,tertiary,no,230,yes,no
C44405,38,North West,management,married,tertiary,no,1394,no,no
C44406,59,West Midlands,others,married,,no,1744,no,no
C44407,63,South East,entrepreneur,married,secondary,no,4540,no,no
C44409,30,London,services,single,tertiary,no,2079,no,no
C44410,45,South East,admin,married,secondary,no,238,no,no
C44411,78,North West,retired,married,,no,44,no,no
C44412,59,South West, ,married,secondary,no,1890,no,no
C44413,38,West Midlands,management,married,tertiary,no,277,no,no
C44415,49,London,others,married,secondary,no,2012,yes,no
C44418,35,West Midlands,management,single,tertiary,no,869,no,no
C44420,32,West Midlands,management,married,tertiary,no,2107,no,no
C44421,93,North West,retired,married,,no,901,no,no
C44422,60,South East,domestic worker,married,secondary,no,0,no,no
C44423,30,London,admin,single,secondary,no,4102,no,no
C44424,42,East of England,admin,married,secondary,no,745,no,no
C44425,33,London,technician,married,secondary,no,209,no,no
C44426,48,North West,domestic worker,single,primary,no,53,no,no
C44429,34,West Midlands,admin,married,tertiary,no,80,no,yes
C44430,42,London,management,married,tertiary,no,433,yes,no
C44431,36,West Midlands,management,married,tertiary,no,1317,yes,no
C44432,50,Yorkshire and the Humber,management,married,tertiary,no,3350,no,no
C44433,34,London,technician,married,secondary,no,0,yes,no
C44436,34,North West,admin,married,tertiary,no,92,yes,no
C44437,29,North West,management,single,tertiary,no,508,no,no
C44438,38,London,technician,married,secondary,no,370,no,no
C44439,53,North West,management,married,tertiary,no,22013,no,no
C44440,41,South East,technician,single,tertiary,no,1914,yes,no
C44441,38,London,admin,single,secondary,no,134,no,no
C44442,45,West Midlands,others,single,secondary,no,0,no,no
C44444,53,London,management,married,tertiary,no,4176,yes,no
C44445,56,Yorkshire and the Humber,management,others,tertiary,no,2369,no,no
C44446,36,North West,services,married,secondary,no,458,no,no
C44448,33,West Midlands,technician,single,secondary,no,3464,no,no
C44450,67,London,retired,others,primary,no,2030,no,no
C44451,34,London,admin,others,secondary,no,769,yes,no
C44454,29,North West,domestic worker,single,tertiary,no,2553,no,no
C44455,34,East of England,management,single,tertiary,no,485,yes,no
C44456,21,London,entrepreneur,single,tertiary,no,2415,no,no
C44457,27,London,self-employed,single,tertiary,no,403,no,no
C44458,37, ,management,married,tertiary,no,2655,no,no
C44459,52,West Midlands,domestic worker,married,primary,no,298,no,no
C44462,45,East of England,management,married,secondary,no,519,no,no
C44463,61,East of England,others,married,primary,no,6,no,no
C44465,22,East Midlands,student,single,secondary,no,251,no,no
C44467,82, ,retired,others,primary,no,0,no,no
C44469,45,North West,admin,married,secondary,no,553,no,no
C44470,35,London,admin,single,secondary,no,-37,no,yes
C44471,28,West Midlands,others,single,secondary,no,1567,yes,no
C44472,32,North West,student,single,tertiary,no,0,no,no
C44474,62,South East,management,married,tertiary,no,2162,no,no
C44475,47,London,management,married,tertiary,no,2681,no,no
C44476,37,North West,technician,married,tertiary,no,5344,yes,no
C44477,35,North West,others,married,secondary,no,1028,yes,no
C44478,25,London,student,single,secondary,no,1195,no,no
C44479,37,North West,others,married,secondary,no,93,yes,yes
C44480,71,South East,retired,married,secondary,no,2400,no,no
C44482,52,West Midlands,technician,married,tertiary,no,0,no,no
C44483,60,East of England,domestic worker,married,primary,no,212,no,no
C44484,75,London,retired,married,primary,no,4074,no,no
C44486,55,East of England,services,married,tertiary,no,3345,no,no
C44488,60,London,technician,married,secondary,no,958,yes,no
C44489,32,South East,services,married,secondary,no,999,yes,no
C44490,31,West Midlands,others,married,secondary,no,0,yes,no
C44491,26,North West,admin,married,secondary,no,330,no,no
C44492,66,West Midlands,management,married,tertiary,no,7269,no,no
C44493,25,North West,student,single,secondary,no,405,no,no
C44494,19,South East,student,single,,no,126,no,no
C44495,40,London,others,married,secondary,no,1762,yes,no
C44497,33,East of England,management,married,tertiary,no,1760,no,no
C44498,53,West Midlands, ,married,secondary,no,109,no,no
C44499,32,North West,technician,married,secondary,no,550,no,yes
C44500,30,East of England,technician,single,tertiary,no,2703,no,no
C44502,56,North West,technician,others,secondary,no,4012,no,no
C44503,34,North West,management,married,tertiary,no,666,no,no
C44504,38,South East,entrepreneur,single,secondary,no,2957,no,no
C44506,22,Yorkshire and the Humber,self-employed,single,secondary,no,2486,no,yes
C44507,34,East of England,technician,single,secondary,no,2424,no,no
C44508,46,South East,self-employed,others,secondary,no,0,no,no
C44510,29,South East,others,single,tertiary,no,114,no,no
C44511,61,South East,retired,married,secondary,no,2155,no,no
C44513,55,East of England,technician,married,secondary,no,11843,no,no
C44515,28,London,services,single,secondary,no,1045,no,no
C44516,65,East of England,entrepreneur,married,tertiary,no,2710,no,no
C44518,60,London,technician,married,secondary,no,135,no,no
C44519,30,North West,student,single,secondary,no,2069,no,no
C44520,51,West Midlands,management,married,tertiary,no,402,no,no
C44521,36,South East,self-employed,single,tertiary,no,410,no,no
C44522,42,South East,management,married,tertiary,no,32205,no,no
C44523,58,East of England,management,married,secondary,no,2506,no,yes
C44524,30,South East,admin,married,secondary,no,686,no,no
C44525,35,North West,admin,married,secondary,no,2760,yes,no
C44526,35,North West,technician,single,secondary,no,1070,yes,no
C44528,43,Yorkshire and the Humber,others,married,secondary,no,480,yes,no
C44530,77,East of England,retired,married,primary,no,3012,no,no
C44533,39,North West,others,married,secondary,no,1607,yes,no
C44536,29,South West,management,single,tertiary,no,309,no,no
C44538,41,East of England,admin,married,secondary,no,2905,no,no
C44539,25,South East,student,single,,no,1166,no,no
C44540,51,South East,others,married,secondary,no,2334,yes,no
C44541,48, , ,married,secondary,no,1077,no,no
C44542,28,South West,management,single,tertiary,no,-72,no,no
C44543,26,North West, ,single,secondary,no,735,no,no
C44545,55,London,others,married,secondary,no,2565,no,no
C44546,27,North West,student,single,,no,695,no,no
C44547,44,North West,technician,others,secondary,no,365,yes,no
C44548,44,West Midlands,management,married,tertiary,no,2083,no,no
C44550,49,North West,services,married,primary,no,2128,yes,no
C44551,29,South East,self-employed,single,tertiary,no,947,no,no
C44552,67,South East,domestic worker,others,secondary,no,6134,no,no
C44553,42,North West,admin,others,secondary,no,2476,no,no
C44554,48,South East,technician,single,secondary,no,505,no,no
C44555,50,East of England,technician,others,secondary,no,0,yes,no
C44556,58,London,admin,married,secondary,no,197,no,no
C44559,30,West Midlands,technician,single,secondary,no,0,no,no
C44560,30,North West,services,single,secondary,no,73,no,no
C44561,37,South East,technician,married,tertiary,no,397,no,no
C44562,35,South East,management,others,tertiary,no,3355,no,no
C44563,28,South East,admin,single,secondary,no,1637,no,no
C44564,24,North West,student,single,secondary,no,1999,no,no
C44566,61,North West,retired,married,secondary,no,608,no,no
C44567,34,South East,services,married,secondary,no,-60,no,no
C44569,39,London,admin,married,secondary,no,55,yes,no
C44570,30,London,admin,single,secondary,no,145,yes,no
C44572,29, ,technician,single,secondary,no,131,no,no
C44573,33,London,technician,married,secondary,no,563,yes,no
C44574,25,South East,services,single,secondary,no,231,no,no
C44575,29,West Midlands,management,single,tertiary,no,1945,no,no
C44576,27,South East,others,single,secondary,no,622,no,no
C44577,24,South East,student,single,tertiary,no,1851,no,no
C44578,27,South East,admin,single,secondary,no,484,no,no
C44579,36,London,entrepreneur,married,secondary,no,-326,no,no
C44580,53,London,admin,married,secondary,no,1456,no,no
C44581,65,South East,retired,married,primary,no,2047,no,no
C44582,37,South East,management,single,tertiary,no,800,no,no
C44584,24,South East,student,single,secondary,no,501,no,no
C44585,32,London,student,single,secondary,no,16,no,no
C44586,61,East of England,others,married,secondary,no,792,yes,no
C44587,30,East of England,technician,single,secondary,no,100,no,no
C44588,30,West Midlands,admin,single,secondary,no,33,no,no
C44589,23,South West,admin,single,secondary,no,426,no,no
C44590,21,London,student,single,secondary,no,792,no,no
C44592,26,South East,student,single,secondary,no,1120,no,no
C44593,48,North West,admin,others,secondary,no,1201,no,yes
C44594,40,North West,management,single,tertiary,no,17,no,yes
C44596,21,North West,student,single,primary,no,327,no,no
C44597,28,Yorkshire and the Humber,services,single,secondary,no,3122,no,yes
C44598,29,South East,student,single,secondary,no,1307,no,no
C44600,35,South East,admin,married,secondary,no,2760,yes,no
C44601,38,West Midlands,others,single,primary,no,570,yes,yes
C44603,45,East of England,services,single,secondary,no,1110,no,no
C44605,30,London,others,married,primary,no,144,yes,no
C44606,23,East of England,management,single,tertiary,no,438,no,no
C44607,27,London,student,single,primary,yes,29,no,no
C44609,57,South East,retired,married,tertiary,no,1476,no,no
C44610,36,West Midlands,management,married,tertiary,no,6241,no,no
C44612,55,East of England, ,married,primary,no,1409,no,no
C44613,36,West Midlands,admin,single,tertiary,no,423,no,yes
C44614,61,North West,domestic worker,married,primary,no,245,no,no
C44615,52,South East,self-employed,married,tertiary,no,4665,no,no
C44616,34,West Midlands,admin,single,tertiary,no,727,no,yes
C44617,62,North West, ,married,primary,no,619,no,no
C44619,60,London,management,married,tertiary,no,551,no,no
C44620,28,West Midlands,management,single,tertiary,no,1842,yes,no
C44621,69,North West,technician,married,secondary,no,3094,no,no
C44623,60,Yorkshire and the Humber,management,married,tertiary,no,366,no,no
C44624,32,East of England,admin,married,secondary,no,233,no,no
C44625,34, ,management,married,tertiary,no,685,no,no
C44626,34,East of England,management,married,tertiary,no,1614,yes,no
C44628,33,East of England,admin,married,secondary,no,458,yes,no
C44629,38,South East,management,single,tertiary,no,1981,no,no
C44630,28,South East,others,single,secondary,no,-53,yes,no
C44631,55,London,admin,married,secondary,no,9656,no,no
C44632,65,North West,retired,married,primary,no,358,no,no
C44633,22,South East,student,single,secondary,no,642,no,no
C44634,65,North West,retired,others,primary,no,2140,no,no
C44636,37,London,management,married,tertiary,no,1294,no,no
C44640,29,West Midlands,others,married,secondary,no,3849,no,no
C44641,41,North West,technician,married,secondary,no,13,yes,no
C44642,35,North West,management,single,tertiary,no,1153,no,yes
C44643,33,North West,admin,single,tertiary,no,316,yes,no
C44644,75,Yorkshire and the Humber,retired,married,primary,no,1643,no,no
C44645,18,South East,student,single,,no,509,no,no
C44646,59,South East,management,married,tertiary,no,5356,no,no
C44647,22,North West,services,single,secondary,no,420,no,no
C44648,30,South East,self-employed,married,tertiary,no,936,yes,no
C44649,28,East of England,services,married,secondary,no,5,yes,no
C44650,27,North West,admin,single,secondary,no,373,no,yes
C44651,32,East of England,student,single,secondary,no,6786,no,no
C44652,48,London,others,single,,no,2115,no,no
C44653,33, ,entrepreneur,single,tertiary,no,1887,yes,no
C44654,53,South East,others,married,secondary,no,2090,yes,no
C44656,62,North West,management,married,secondary,no,1312,no,no
C44660,35,North West,technician,married,secondary,no,342,yes,no
C44661,37,North East,admin,single,tertiary,no,738,no,no
C44664,25,West Midlands,student,single,secondary,no,3459,no,no
C44667,25,East of England,technician,single,secondary,no,1509,no,no
C44668,48,North West,management,married,tertiary,no,1400,no,no
C44669,32,South East,services,single,tertiary,no,721,no,no
C44671,27,North West,student,single,tertiary,no,6010,yes,no
