custID,contact,duration,response
C36532,virtual assistant,431,no
C36533,phone,11,no
C36534,virtual assistant,91,no
C36535,virtual assistant,99,no
C36537,virtual assistant,882,yes
C36538,virtual assistant,158,no
C36540,virtual assistant,206,no
C36541,virtual assistant,259,no
C36542,virtual assistant,25,no
C36544,phone,246,no
C36545,virtual assistant,178,no
C36547,virtual assistant,318,no
C36548,virtual assistant,214,no
C36549,virtual assistant,185,no
C36550,virtual assistant,67,no
C36551,virtual assistant,85,no
C36552,virtual assistant,178,no
C36553,virtual assistant,115,no
C36554,virtual assistant,82,no
C36555,virtual assistant,187,no
C36556,virtual assistant,69,no
C36558,virtual assistant,580,yes
C36559,virtual assistant,58,no
C36561,virtual assistant,64,no
C36562,virtual assistant,631,no
C36563,virtual assistant,658,yes
C36564,virtual assistant,207,no
C36566,virtual assistant,942,no
C36567,virtual assistant,377,no
C36568,phone,291,no
C36569,virtual assistant,115,no
C36572,virtual assistant,358,no
C36573,virtual assistant,366,no
C36575,phone,52,no
C36576,virtual assistant,560,yes
C36580,virtual assistant,74,no
C36582,virtual assistant,305,no
C36583,virtual assistant,53,no
C36584,virtual assistant,612,yes
C36585,virtual assistant,104,no
C36586,virtual assistant,176,no
C36588,virtual assistant,242,no
C36589,virtual assistant,137,no
C36591,virtual assistant,63,no
C36592,virtual assistant,137,no
C36593,virtual assistant,23,no
C36594,virtual assistant,22,no
C36596,virtual assistant,703,yes
C36597,phone,25,no
C36598,virtual assistant,179,no
C36599,virtual assistant,85,no
C36600,virtual assistant,690,yes
C36601,virtual assistant,11,no
C36602,virtual assistant,1272,yes
C36603,virtual assistant,69,no
C36604,virtual assistant,256,no
C36605,virtual assistant,300,no
C36606,virtual assistant,256,no
C36608,virtual assistant,43,no
C36609,virtual assistant,244,no
C36610,virtual assistant,1062,yes
C36611,virtual assistant,429,no
C36612,virtual assistant,22,no
C36613,virtual assistant,296,no
C36614,virtual assistant,92,no
C36616,virtual assistant,17,no
C36617,virtual assistant,243,no
C36618,virtual assistant,826,yes
C36619,virtual assistant,245,no
C36620,virtual assistant,198,no
C36621,virtual assistant,360,no
C36622,phone,139,no
C36623,virtual assistant,232,no
C36625,virtual assistant,418,no
C36626,virtual assistant,153,no
C36627,virtual assistant,116,no
C36628,virtual assistant,261,no
C36629,phone,168,no
C36631,virtual assistant,69,no
C36633,virtual assistant,121,no
C36634,virtual assistant,306,no
C36636,virtual assistant,202,no
C36637,phone,22,no
C36638,virtual assistant,455,no
C36639,virtual assistant,245,no
C36641,virtual assistant,33,no
C36642,virtual assistant,41,no
C36643,virtual assistant,399,no
C36644,virtual assistant,360,no
C36645,virtual assistant,179,no
C36647,virtual assistant,68,no
C36648,virtual assistant,212,no
C36649,virtual assistant,639,no
C36650,phone,38,no
C36651,virtual assistant,205,no
C36652,virtual assistant,344,no
C36653,virtual assistant,141,no
C36654,virtual assistant,113,no
C36655,virtual assistant,985,yes
C36656,virtual assistant,87,no
C36657,virtual assistant,238,no
C36658,virtual assistant,27,no
C36659,virtual assistant,337,no
C36660,phone,24,no
C36661,virtual assistant,365,no
C36662,virtual assistant,37,no
C36664,virtual assistant,152,no
C36665,phone,179,no
C36666,virtual assistant,272,no
C36667,virtual assistant,30,no
C36668,virtual assistant,118,no
C36669,virtual assistant,79,no
C36671,virtual assistant,426,yes
C36672,virtual assistant,196,no
C36673,virtual assistant,132,no
C36674,virtual assistant,151,no
C36675,virtual assistant,211,no
C36676,virtual assistant,366,no
C36678,virtual assistant,189,no
C36680,virtual assistant,131,no
C36681,virtual assistant,78,no
C36682,virtual assistant,337,no
C36683,virtual assistant,185,no
C36684,virtual assistant,78,no
C36686,virtual assistant,36,no
C36687,virtual assistant,74,no
C36688,virtual assistant,326,no
C36689,phone,81,no
C36691,phone,179,no
C36692,virtual assistant,527,no
C36693,virtual assistant,918,yes
C36694,phone,148,no
C36695,phone,15,no
C36696,virtual assistant,279,no
C36697,virtual assistant,65,no
C36698,virtual assistant,416,no
C36699,virtual assistant,83,no
C36700,phone,25,no
C36703,virtual assistant,251,no
C36704,virtual assistant,116,no
C36705,phone,1100,no
C36706,virtual assistant,451,no
C36708,virtual assistant,209,no
C36709,virtual assistant,191,no
C36711,virtual assistant,313,no
C36712,virtual assistant,16,no
C36713,virtual assistant,7,no
C36714,virtual assistant,493,no
C36715,virtual assistant,1182,yes
C36717,phone,360,no
C36718,virtual assistant,165,no
C36719,virtual assistant,61,no
C36720,virtual assistant,84,no
C36721,virtual assistant,51,no
C36722,virtual assistant,267,no
C36723,virtual assistant,183,no
C36724,virtual assistant,351,no
C36725,virtual assistant,95,no
C36726,virtual assistant,393,no
C36728,virtual assistant,286,no
C36730,virtual assistant,277,no
C36735,virtual assistant,247,no
C36736,virtual assistant,136,no
C36738,virtual assistant,146,no
C36740,virtual assistant,56,no
C36741,virtual assistant,482,no
C36743,virtual assistant,396,no
C36744,virtual assistant,136,no
C36745,virtual assistant,549,no
C36746,virtual assistant,17,no
C36747,virtual assistant,439,no
C36748,virtual assistant,107,no
C36750,virtual assistant,356,no
C36752,virtual assistant,175,no
C36754,phone,139,no
C36755,virtual assistant,139,no
C36756,virtual assistant,128,no
C36757,virtual assistant,549,yes
C36758,virtual assistant,313,no
C36759,virtual assistant,395,no
C36762,virtual assistant,463,no
C36763,virtual assistant,232,no
C36764,virtual assistant,57,no
C36765,virtual assistant,300,no
C36766,virtual assistant,200,no
C36767,virtual assistant,225,no
C36768,virtual assistant,844,yes
C36769,virtual assistant,293,no
C36770,virtual assistant,262,no
C36771,virtual assistant,137,no
C36772,virtual assistant,211,no
C36773,virtual assistant,387,no
C36774,virtual assistant,246,no
C36776,virtual assistant,357,no
C36781,virtual assistant,337,no
C36782,virtual assistant,22,no
C36783,virtual assistant,183,no
C36785,virtual assistant,100,no
C36786,virtual assistant,955,yes
C36787,virtual assistant,146,no
C36789,virtual assistant,271,no
C36791,virtual assistant,223,no
C36792,virtual assistant,106,no
C36793,virtual assistant,458,yes
C36794,virtual assistant,92,no
C36795,virtual assistant,148,no
C36796,virtual assistant,179,no
C36797,virtual assistant,223,no
C36798,virtual assistant,165,no
C36799,virtual assistant,127,no
C36800,virtual assistant,158,no
C36801,virtual assistant,165,no
C36802,virtual assistant,409,yes
C36805,virtual assistant,1531,yes
C36806,virtual assistant,132,no
C36807,virtual assistant,406,no
C36809,virtual assistant,278,no
C36810,virtual assistant,1063,yes
C36811,virtual assistant,908,no
C36813,virtual assistant,161,no
C36814,virtual assistant,215,no
C36817,virtual assistant,209,no
C36818,virtual assistant,399,no
C36819,virtual assistant,1925,no
C36820,virtual assistant,829,yes
C36821,virtual assistant,328,no
C36822,phone,109,no
C36824,virtual assistant,242,no
C36826,virtual assistant,183,no
C36827,virtual assistant,485,no
C36828,virtual assistant,76,no
C36830,virtual assistant,289,yes
C36831,virtual assistant,163,no
C36832,virtual assistant,118,no
C36833,virtual assistant,53,no
C36835,virtual assistant,637,yes
C36837,virtual assistant,118,no
C36838,virtual assistant,139,no
C36839,virtual assistant,32,no
C36840,virtual assistant,470,no
C36841,virtual assistant,278,no
C36843,phone,34,no
C36844,virtual assistant,169,no
C36845,virtual assistant,609,yes
C36846,virtual assistant,1710,yes
C36847,phone,217,no
C36848,virtual assistant,192,no
C36849,virtual assistant,208,no
C36850,virtual assistant,415,no
C36851,phone,326,no
C36852,virtual assistant,173,no
C36853,virtual assistant,306,no
C36854,virtual assistant,350,no
C36855,virtual assistant,224,no
C36856,virtual assistant,614,yes
C36857,virtual assistant,474,no
C36859,virtual assistant,168,no
C36860,virtual assistant,317,no
C36861,virtual assistant,106,no
C36862,virtual assistant,234,no
C36863,virtual assistant,314,no
C36864,virtual assistant,897,yes
C36865,phone,422,no
C36866,virtual assistant,398,yes
C36867,virtual assistant,130,no
C36868,virtual assistant,61,no
C36869,virtual assistant,255,no
C36870,virtual assistant,259,no
C36872,virtual assistant,750,yes
C36873,virtual assistant,306,no
C36874,virtual assistant,775,yes
C36875,virtual assistant,181,no
C36878,virtual assistant,180,no
C36879,phone,123,no
C36880,virtual assistant,135,no
C36881,virtual assistant,216,no
C36882,virtual assistant,86,no
C36883,virtual assistant,85,no
C36884,virtual assistant,325,no
C36885,virtual assistant,142,no
C36887,virtual assistant,463,no
C36890,virtual assistant,528,yes
C36891,phone,149,no
C36892,virtual assistant,288,no
C36894,virtual assistant,193,no
C36896,virtual assistant,317,no
C36897,virtual assistant,211,no
C36898,virtual assistant,101,no
C36899,virtual assistant,187,no
C36901,virtual assistant,98,no
C36903,virtual assistant,361,no
C36905,phone,114,no
C36907,virtual assistant,210,no
C36908,phone,556,yes
C36909,virtual assistant,239,no
C36913,virtual assistant,396,no
C36914,virtual assistant,181,no
C36915,virtual assistant,178,no
C36916,virtual assistant,206,no
C36918,virtual assistant,692,no
C36920,phone,206,no
C36921,phone,339,no
C36922,virtual assistant,191,no
C36925,virtual assistant,286,no
C36926,virtual assistant,170,no
C36927,virtual assistant,173,no
C36928,virtual assistant,541,no
C36929,phone,89,no
C36930,virtual assistant,242,no
C36931,virtual assistant,213,no
C36932,virtual assistant,194,no
C36933,virtual assistant,158,no
C36934,phone,472,no
C36936,virtual assistant,275,no
C36937,phone,155,no
C36938,virtual assistant,235,no
C36940,phone,175,no
C36941,virtual assistant,22,no
C36942,virtual assistant,134,no
C36943,virtual assistant,807,no
C36944,virtual assistant,235,no
C36945,virtual assistant,57,no
C36946,virtual assistant,673,no
C36949,virtual assistant,144,no
C36951,virtual assistant,455,no
C36952,phone,185,no
C36953,virtual assistant,285,no
C36954,phone,295,no
C36955,phone,101,no
C36956,virtual assistant,456,no
C36958,virtual assistant,600,no
C36959,virtual assistant,339,no
C36962,phone,220,no
C36963,virtual assistant,700,no
C36965,virtual assistant,147,no
C36966,phone,236,no
C36967,phone,58,no
C36969,virtual assistant,57,no
C36970,virtual assistant,130,no
C36971,virtual assistant,70,no
C36972,virtual assistant,31,no
C36974,virtual assistant,94,no
C36975,virtual assistant,496,yes
C36977,phone,16,no
C36978,phone,29,no
C36979,phone,20,no
C36980,virtual assistant,46,no
C36981,virtual assistant,152,no
C36982,phone,61,no
C36983,virtual assistant,389,no
C36984,phone,91,no
C36985,virtual assistant,1108,no
C36986,virtual assistant,477,yes
C36988,virtual assistant,8,no
C36989,virtual assistant,117,no
C36990,virtual assistant,564,no
C36991,virtual assistant,24,no
C36993,virtual assistant,254,no
C36994,virtual assistant,164,no
C36995,virtual assistant,53,no
C36996,phone,65,no
C36997,virtual assistant,20,no
C36998,phone,6,no
C37000,virtual assistant,82,no
C37001,virtual assistant,321,no
C37002,virtual assistant,81,no
C37004,virtual assistant,14,no
C37005,virtual assistant,133,no
C37006,virtual assistant,77,no
C37007,virtual assistant,320,no
C37008,virtual assistant,211,no
C37009,phone,26,no
C37010,virtual assistant,129,no
C37011,phone,38,no
C37012,virtual assistant,200,no
C37015,phone,15,no
C37016,virtual assistant,259,no
C37018,virtual assistant,863,yes
C37019,phone,211,no
C37020,virtual assistant,87,no
C37022,virtual assistant,129,no
C37023,virtual assistant,44,no
C37024,virtual assistant,348,no
C37025,virtual assistant,231,no
C37026,virtual assistant,74,no
C37027,virtual assistant,155,no
C37028,virtual assistant,135,no
C37029,virtual assistant,22,no
C37030,phone,32,no
C37031,virtual assistant,217,no
C37032,phone,25,no
C37033,virtual assistant,370,no
C37034,virtual assistant,201,no
C37035,virtual assistant,152,no
C37037,virtual assistant,66,no
C37039,virtual assistant,213,no
C37040,virtual assistant,364,no
C37043,virtual assistant,68,no
C37044,phone,51,no
C37045,virtual assistant,109,no
C37046,virtual assistant,23,no
C37047,virtual assistant,207,no
C37048,virtual assistant,1073,yes
C37049,phone,134,no
C37050,virtual assistant,193,no
C37051,virtual assistant,224,no
C37052,virtual assistant,173,no
C37053,phone,67,no
C37054,virtual assistant,149,no
C37055,virtual assistant,29,no
C37056,virtual assistant,610,yes
C37057,virtual assistant,95,no
C37059,virtual assistant,84,no
C37060,virtual assistant,43,no
C37061,virtual assistant,93,no
C37062,virtual assistant,172,no
C37064,virtual assistant,172,no
C37065,virtual assistant,785,no
C37067,virtual assistant,200,no
C37068,virtual assistant,134,no
C37069,virtual assistant,51,no
C37070,virtual assistant,850,yes
C37071,virtual assistant,140,no
C37072,virtual assistant,531,no
C37073,virtual assistant,87,no
C37075,virtual assistant,157,no
C37076,phone,19,no
C37078,virtual assistant,9,no
C37079,virtual assistant,19,no
C37080,virtual assistant,39,no
C37081,virtual assistant,659,yes
C37083,virtual assistant,113,no
C37084,virtual assistant,267,no
C37085,phone,30,no
C37087,phone,43,no
C37088,virtual assistant,240,no
C37092,virtual assistant,167,no
C37093,virtual assistant,323,no
C37094,virtual assistant,570,yes
C37095,virtual assistant,147,no
C37096,virtual assistant,516,yes
C37097,virtual assistant,177,no
C37098,virtual assistant,388,no
C37099,virtual assistant,61,no
C37100,virtual assistant,585,yes
C37101,virtual assistant,133,no
C37102,virtual assistant,699,no
C37103,virtual assistant,96,no
C37104,virtual assistant,6,no
C37105,phone,318,no
C37106,virtual assistant,66,no
C37107,virtual assistant,606,yes
C37110,virtual assistant,88,no
C37112,virtual assistant,294,no
C37113,virtual assistant,152,no
C37115,phone,15,no
C37116,virtual assistant,290,no
C37117,virtual assistant,12,no
C37118,virtual assistant,669,yes
C37119,virtual assistant,123,no
C37120,virtual assistant,93,no
C37121,virtual assistant,133,no
C37122,virtual assistant,99,no
C37123,virtual assistant,256,no
C37124,virtual assistant,394,yes
C37125,virtual assistant,149,no
C37127,virtual assistant,74,no
C37129,virtual assistant,152,no
C37130,virtual assistant,27,no
C37131,phone,41,no
C37133,virtual assistant,116,no
C37134,virtual assistant,302,yes
C37135,virtual assistant,128,no
C37136,virtual assistant,11,no
C37138,virtual assistant,262,no
C37139,virtual assistant,147,no
C37140,virtual assistant,46,no
C37143,virtual assistant,1512,yes
C37145,virtual assistant,85,no
C37146,virtual assistant,423,no
C37147,virtual assistant,315,no
C37149,virtual assistant,44,no
C37150,virtual assistant,9,no
C37151,virtual assistant,75,no
C37152,virtual assistant,66,no
C37153,phone,157,no
C37154,virtual assistant,109,no
C37155,virtual assistant,7,no
C37156,virtual assistant,101,no
C37157,virtual assistant,127,no
C37158,virtual assistant,83,no
C37160,virtual assistant,205,no
C37162,virtual assistant,408,no
C37163,phone,18,no
C37164,virtual assistant,276,no
C37165,virtual assistant,109,no
C37166,virtual assistant,234,no
C37168,virtual assistant,155,no
C37169,virtual assistant,272,no
C37170,virtual assistant,329,no
C37171,phone,363,no
C37174,virtual assistant,172,no
C37175,virtual assistant,53,no
C37176,phone,34,no
C37177,virtual assistant,82,no
C37179,virtual assistant,788,no
C37180,virtual assistant,528,no
C37182,virtual assistant,114,no
C37183,phone,155,no
C37184,virtual assistant,249,no
C37185,virtual assistant,562,yes
C37187,virtual assistant,204,no
C37188,virtual assistant,168,no
C37189,phone,60,no
C37190,phone,80,no
C37192,virtual assistant,281,no
C37193,virtual assistant,321,no
C37194,virtual assistant,155,no
C37195,virtual assistant,87,no
C37196,virtual assistant,149,no
C37197,virtual assistant,354,no
